name,type,start_time,duration,"protected_id","data","index","checksum"
"LIN","data",0.51387475,0.000475,,0x0000000000000099,0x0000000000000005,
"LIN","data_or_checksum",0.514395375,0.000475,,0x000000000000003D,0x0000000000000006,0x000000000000003D
"LIN","header_break",0.529288042,0.000726167,,,,
"LIN","header_sync",0.5301215,0.000475,,,,
"LIN","header_pid",0.530642458,0.000475,0x0000000000000011,,,
"LIN","data",0.531163375,0.000475,,0x0000000000000000,0x0000000000000000,
"LIN","data",0.531684333,0.000475,,0x0000000000000069,0x0000000000000001,
"LIN","data",0.532205333,0.000475,,0x0000000000000000,0x0000000000000002,
"LIN","data",0.532726208,0.000475,,0x00000000000000F8,0x0000000000000003,
"LIN","data_or_checksum",0.533247167,0.000475,,0x000000000000008C,0x0000000000000004,0x000000000000008C
"LIN","header_break",0.544239125,0.000726167,,,,
"LIN","header_sync",0.545072583,0.000475,,,,
"LIN","header_pid",0.545593542,0.000475,0x0000000000000012,,,
"LIN","data",0.546123167,0.000475,,0x0000000000000003,0x0000000000000000,
"LIN","data",0.546748333,0.000475,,0x0000000000000010,0x0000000000000001,
"LIN","data",0.547374625,0.000475,,0x0000000000000011,0x0000000000000002,
"LIN","data",0.547999875,0.000475,,0x0000000000000011,0x0000000000000003,
"LIN","data",0.548625083,0.000475,,0x00000000000000A4,0x0000000000000004,
"LIN","data",0.549250333,0.000475,,0x0000000000000000,0x0000000000000005,
"LIN","data_or_checksum",0.549875583,0.000475,,0x0000000000000093,0x0000000000000006,0x0000000000000093
"LIN","header_break",0.599302917,0.000726125,,,,
"LIN","header_sync",0.600136375,0.000475,,,,
"LIN","header_pid",0.600657333,0.000475,0x0000000000000001,,,
"LIN","data",0.601178292,0.000475,,0x000000000000005E,0x0000000000000000,
"LIN","data",0.601699208,0.000475,,0x0000000000000001,0x0000000000000001,
"LIN","data_or_checksum",0.602220167,0.000475,,0x00000000000000DE,0x0000000000000002,0x00000000000000DE
"LIN","header_break",0.609305042,0.000726125,,,,
"LIN","header_sync",0.6101385,0.000475,,,,
"LIN","header_pid",0.610659458,0.000475,0x0000000000000010,,,
"LIN","data",0.611292708,0.000475,,0x000000000000005E,0x0000000000000000,
"LIN","data",0.611813208,0.000475,,0x0000000000000021,0x0000000000000001,
"LIN","data",0.61233375,0.000475,,0x00000000000000FE,0x0000000000000002,
"LIN","data",0.612854208,0.000475,,0x00000000000000C0,0x0000000000000003,
"LIN","data",0.61337475,0.000475,,0x0000000000000099,0x0000000000000004,
"LIN","data",0.613895292,0.000475,,0x0000000000000099,0x0000000000000005,
"LIN","data_or_checksum",0.61441575,0.000475,,0x000000000000003D,0x0000000000000006,0x000000000000003D
"LIN","header_break",0.629309292,0.000726125,,,,
"LIN","header_sync",0.63014275,0.000475,,,,
"LIN","header_pid",0.630663708,0.000475,0x0000000000000011,,,
"LIN","data",0.631184625,0.000475,,0x0000000000000000,0x0000000000000000,
"LIN","data",0.631705583,0.000475,,0x000000000000006E,0x0000000000000001,
"LIN","data",0.6322265,0.000475,,0x0000000000000000,0x0000000000000002,
"LIN","data",0.6327475,0.000475,,0x00000000000000F8,0x0000000000000003,
"LIN","data_or_checksum",0.633268417,0.000475,,0x0000000000000087,0x0000000000000004,0x0000000000000087
"LIN","header_break",0.639311375,0.000726167,,,,
"LIN","header_sync",0.640144875,0.000475,,,,
"LIN","header_pid",0.640665833,0.000475,0x0000000000000004,,,
"LIN","data",0.641186792,0.000475,,0x0000000000000043,0x0000000000000000,
"LIN","data",0.641707708,0.000475,,0x00000000000000FE,0x0000000000000001,
"LIN","data_or_checksum",0.642228667,0.000475,,0x00000000000000F8,0x0000000000000002,0x00000000000000F8
"LIN","header_break",0.644312458,0.000726167,,,,
"LIN","header_sync",0.645145958,0.000475,,,,
"LIN","header_pid",0.645666875,0.000475,0x0000000000000012,,,
"LIN","data",0.646231458,0.000475,,0x0000000000000003,0x0000000000000000,
"LIN","data",0.646856625,0.000475,,0x0000000000000010,0x0000000000000001,
"LIN","data",0.647481875,0.000475,,0x0000000000000011,0x0000000000000002,
"LIN","data",0.648107125,0.000475,,0x0000000000000011,0x0000000000000003,
"LIN","data",0.648732333,0.000475,,0x00000000000000A4,0x0000000000000004,
"LIN","data",0.649358667,0.000475,,0x0000000000000000,0x0000000000000005,
"LIN","data_or_checksum",0.649983917,0.000475,,0x0000000000000093,0x0000000000000006,0x0000000000000093
"LIN","header_break",0.659315667,0.000726167,,,,
"LIN","header_sync",0.660149125,0.000475,,,,
"LIN","header_pid",0.660670083,0.000475,0x0000000000000025,,,
"LIN","data",0.661305875,0.000475,,0x000000000000005E,0x0000000000000000,
"LIN","data",0.661882875,0.000475,,0x0000000000000055,0x0000000000000001,
"LIN","data",0.662512292,0.000475,,0x00000000000000F0,0x0000000000000002,
"LIN","data",0.663089417,0.000475,,0x0000000000000011,0x0000000000000003,
"LIN","data",0.6636665,0.000475,,0x0000000000000011,0x0000000000000004,
"LIN","data",0.664296042,0.000475,,0x0000000000000011,0x0000000000000005,
"LIN","data",0.664872917,0.000475,,0x00000000000000D1,0x0000000000000006,
"LIN","data",0.665502292,0.000475,,0x00000000000000FF,0x0000000000000007,
"LIN","checksum",0.66607925,0.000475,,,,0x0000000000000031
"LIN","header_break",0.699324167,0.000775,,,,
"LIN","header_sync",0.700157625,0.000475,,,,
"LIN","header_pid",0.700678583,0.000475,0x0000000000000001,,,
"LIN","data",0.7011995,0.000475,,0x000000000000005E,0x0000000000000000,
"LIN","data",0.701720458,0.000475,,0x0000000000000001,0x0000000000000001,
"LIN","data_or_checksum",0.702241375,0.000475,,0x00000000000000DE,0x0000000000000002,0x00000000000000DE
"LIN","header_break",0.709326292,0.000726125,,,,
"LIN","header_sync",0.710159792,0.000475,,,,
"LIN","header_pid",0.710680708,0.000475,0x0000000000000010,,,
"LIN","data",0.711314125,0.000475,,0x000000000000005E,0x0000000000000000,
"LIN","data",0.711834625,0.000475,,0x0000000000000021,0x0000000000000001,
"LIN","data",0.71235525,0.000475,,0x00000000000000FE,0x0000000000000002,
"LIN","data",0.712875792,0.000475,,0x00000000000000C0,0x0000000000000003,
"LIN","data",0.713396333,0.000475,,0x0000000000000099,0x0000000000000004,
"LIN","data",0.713916875,0.000475,,0x0000000000000099,0x0000000000000005,
"LIN","data_or_checksum",0.714437417,0.000475,,0x000000000000003D,0x0000000000000006,0x000000000000003D
"LIN","header_break",0.729330542,0.000726125,,,,
"LIN","header_sync",0.730164,0.000475,,,,
"LIN","header_pid",0.730684958,0.000475,0x0000000000000011,,,
"LIN","data",0.731206042,0.000475,,0x0000000000000000,0x0000000000000000,
"LIN","data",0.731726833,0.000475,,0x000000000000006E,0x0000000000000001,
"LIN","data",0.732247792,0.000475,,0x0000000000000000,0x0000000000000002,
"LIN","data",0.732768708,0.000475,,0x00000000000000F8,0x0000000000000003,
"LIN","data_or_checksum",0.733289708,0.000475,,0x0000000000000087,0x0000000000000004,0x0000000000000087
"LIN","header_break",0.744281625,0.000726125,,,,
"LIN","header_sync",0.745115125,0.000475,,,,
"LIN","header_pid",0.745636042,0.000475,0x0000000000000012,,,
"LIN","data",0.746182958,0.000475,,0x0000000000000002,0x0000000000000000,
"LIN","data",0.746808125,0.000475,,0x0000000000000010,0x0000000000000001,
"LIN","data",0.747433375,0.000475,,0x0000000000000011,0x0000000000000002,
"LIN","data",0.748059667,0.000475,,0x0000000000000011,0x0000000000000003,
"LIN","data",0.748684917,0.000475,,0x00000000000000A4,0x0000000000000004,
"LIN","data",0.749310125,0.000475,,0x0000000000000000,0x0000000000000005,
"LIN","data_or_checksum",0.749935375,0.000475,,0x0000000000000094,0x0000000000000006,0x0000000000000094
"LIN","header_break",0.799345417,0.000726167,,,,
"LIN","header_sync",0.800178875,0.000475,,,,
"LIN","header_pid",0.800699833,0.000475,0x0000000000000001,,,
"LIN","data",0.801220792,0.000475,,0x000000000000005E,0x0000000000000000,
"LIN","data",0.801741708,0.000475,,0x0000000000000001,0x0000000000000001,
"LIN","data_or_checksum",0.802262667,0.000475,,0x00000000000000DE,0x0000000000000002,0x00000000000000DE
"LIN","header_break",0.8093475,0.000726167,,,,
"LIN","header_sync",0.810181,0.000475,,,,
"LIN","header_pid",0.810701958,0.000475,0x0000000000000010,,,
"LIN","data",0.811335292,0.000475,,0x000000000000005E,0x0000000000000000,
"LIN","data",0.811855917,0.000475,,0x0000000000000021,0x0000000000000001,
"LIN","data",0.812376458,0.000475,,0x00000000000000FE,0x0000000000000002,
"LIN","data",0.812897,0.000475,,0x00000000000000C0,0x0000000000000003,
"LIN","data",0.813417542,0.000475,,0x0000000000000099,0x0000000000000004,
"LIN","data",0.813938167,0.000475,,0x0000000000000099,0x0000000000000005,
"LIN","data_or_checksum",0.814458667,0.000475,,0x000000000000003D,0x0000000000000006,0x000000000000003D
"LIN","header_break",0.829351792,0.000726125,,,,
"LIN","header_sync",0.83018525,0.000475,,,,
"LIN","header_pid",0.830706208,0.000475,0x0000000000000011,,,
"LIN","data",0.831227167,0.000475,,0x0000000000000000,0x0000000000000000,
"LIN","data",0.831748125,0.000475,,0x000000000000006B,0x0000000000000001,
"LIN","data",0.832269042,0.000475,,0x0000000000000000,0x0000000000000002,
"LIN","data",0.832789958,0.000475,,0x00000000000000F8,0x0000000000000003,
