Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,,B0,B1,B2,B3,B4,B5,B6,B7,,
145298841,11,FALSE,Rx,0,4,80,73,1F,F8,0,0,0,0,,128,115,31,248,0,0,0,0,,
145313793,12,FALSE,Rx,0,6,0A,10,11,11,A8,1F,0,0,,10,16,17,17,168,31,0,0,,
145368857,1,FALSE,Rx,0,2,DB,0,0,0,0,0,0,0,,219,0,0,0,0,0,0,0,,
145378859,10,FALSE,Rx,0,6,DC,0,FE,C0,99,99,0,0,,220,0,254,192,153,153,0,0,,
145398863,11,FALSE,Rx,0,4,80,70,1F,F8,0,0,0,0,,128,112,31,248,0,0,0,0,,
145408865,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
145413814,12,FALSE,Rx,0,6,0A,10,11,11,A8,1E,0,0,,10,16,17,17,168,30,0,0,,
145428818,25,FALSE,Rx,0,8,52,0,F0,11,11,11,D4,FF,,82,0,240,17,17,17,212,255,,20992
145468878,1,FALSE,Rx,0,2,DB,0,0,0,0,0,0,0,,219,0,0,0,0,0,0,0,,
145478880,10,FALSE,Rx,0,6,DC,0,FE,C0,99,99,0,0,,220,0,254,192,153,153,0,0,,
145498885,11,FALSE,Rx,0,4,80,70,1F,F8,0,0,0,0,,128,112,31,248,0,0,0,0,,
145513836,12,FALSE,Rx,0,6,0A,10,11,11,A8,1E,0,0,,10,16,17,17,168,30,0,0,,
145568900,1,FALSE,Rx,0,2,DB,0,0,0,0,0,0,0,,219,0,0,0,0,0,0,0,,
145578902,10,FALSE,Rx,0,6,DB,0,FE,C0,99,99,0,0,,219,0,254,192,153,153,0,0,,
145598906,11,FALSE,Rx,0,4,80,70,1F,F8,0,0,0,0,,128,112,31,248,0,0,0,0,,
145608909,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
145613858,12,FALSE,Rx,0,6,0A,10,11,11,A8,1F,0,0,,10,16,17,17,168,31,0,0,,
145628913,25,FALSE,Rx,0,8,52,0,F0,11,11,11,D4,FF,,82,0,240,17,17,17,212,255,,20992
145668922,1,FALSE,Rx,0,2,DB,0,0,0,0,0,0,0,,219,0,0,0,0,0,0,0,,
145678924,10,FALSE,Rx,0,6,DB,0,FE,C0,99,99,0,0,,219,0,254,192,153,153,0,0,,
145698928,11,FALSE,Rx,0,4,80,70,1F,F8,0,0,0,0,,128,112,31,248,0,0,0,0,,
145713879,12,FALSE,Rx,0,6,0A,10,11,11,A8,1E,0,0,,10,16,17,17,168,30,0,0,,
145768943,1,FALSE,Rx,0,2,DB,0,0,0,0,0,0,0,,219,0,0,0,0,0,0,0,,
145778946,10,FALSE,Rx,0,6,DB,0,FE,C0,99,99,0,0,,219,0,254,192,153,153,0,0,,
145798950,11,FALSE,Rx,0,4,80,70,1F,F8,0,0,0,0,,128,112,31,248,0,0,0,0,,
145808952,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
145813953,12,FALSE,Rx,0,6,0A,10,11,11,A8,1F,0,0,,10,16,17,17,168,31,0,0,,
145828956,25,FALSE,Rx,0,8,52,0,F0,11,11,11,D4,FF,,82,0,240,17,17,17,212,255,,20992
145868965,1,FALSE,Rx,0,2,DB,0,0,0,0,0,0,0,,219,0,0,0,0,0,0,0,,
145878967,10,FALSE,Rx,0,6,DB,0,FE,C0,99,99,0,0,,219,0,254,192,153,153,0,0,,
145898972,11,FALSE,Rx,0,4,80,73,1F,F8,0,0,0,0,,128,115,31,248,0,0,0,0,,
145913923,12,FALSE,Rx,0,6,0A,10,11,11,A8,1E,0,0,,10,16,17,17,168,30,0,0,,
145968987,1,FALSE,Rx,0,2,DB,0,0,0,0,0,0,0,,219,0,0,0,0,0,0,0,,
145978989,10,FALSE,Rx,0,6,DB,0,FE,C0,99,99,0,0,,219,0,254,192,153,153,0,0,,
145998993,11,FALSE,Rx,0,4,80,70,1F,F8,0,0,0,0,,128,112,31,248,0,0,0,0,,
146008995,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
146013996,12,FALSE,Rx,0,6,0A,10,11,11,A8,1F,0,0,,10,16,17,17,168,31,0,0,,
146029000,25,FALSE,Rx,0,8,52,0,F0,11,11,11,D4,FF,,82,0,240,17,17,17,212,255,,20992
146069008,1,FALSE,Rx,0,2,DB,0,0,0,0,0,0,0,,219,0,0,0,0,0,0,0,,
146079011,10,FALSE,Rx,0,6,DB,0,FE,C0,99,99,0,0,,219,0,254,192,153,153,0,0,,
146099015,11,FALSE,Rx,0,4,80,70,1F,F8,0,0,0,0,,128,112,31,248,0,0,0,0,,
146113966,12,FALSE,Rx,0,6,0A,10,11,11,A8,1E,0,0,,10,16,17,17,168,30,0,0,,
146169030,1,FALSE,Rx,0,2,E1,0,0,0,0,0,0,0,,225,0,0,0,0,0,0,0,,
146179032,10,FALSE,Rx,0,6,DB,0,FE,C0,99,99,0,0,,219,0,254,192,153,153,0,0,,
146199037,11,FALSE,Rx,0,3,80,1F,F8,0,0,0,0,0,,128,31,248,0,0,0,0,0,,
146209039,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
146214040,12,FALSE,Rx,0,6,0A,10,11,11,A8,1E,0,0,,10,16,17,17,168,30,0,0,,
146229043,25,FALSE,Rx,0,8,52,0,F0,11,11,11,D4,FF,,82,0,240,17,17,17,212,255,,20992
146269052,1,FALSE,Rx,0,2,E1,0,0,0,0,0,0,0,,225,0,0,0,0,0,0,0,,
146279054,10,FALSE,Rx,0,6,DB,0,FE,C0,99,99,0,0,,219,0,254,192,153,153,0,0,,
146299058,11,FALSE,Rx,0,4,80,73,1F,F8,0,0,0,0,,128,115,31,248,0,0,0,0,,
146314009,12,FALSE,Rx,0,6,0A,10,11,11,A8,1F,0,0,,10,16,17,17,168,31,0,0,,
146369073,1,FALSE,Rx,0,2,E1,0,0,0,0,0,0,0,,225,0,0,0,0,0,0,0,,
146379076,10,FALSE,Rx,0,6,DB,0,FE,C0,99,99,0,0,,219,0,254,192,153,153,0,0,,
146399080,11,FALSE,Rx,0,4,80,73,20,F8,0,0,0,0,,128,115,32,248,0,0,0,0,,
146409082,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
146414083,12,FALSE,Rx,0,6,0A,10,11,11,A8,1E,0,0,,10,16,17,17,168,30,0,0,,
146429086,25,FALSE,Rx,0,8,52,0,F0,11,11,11,D4,FF,,82,0,240,17,17,17,212,255,,20992
146469095,1,FALSE,Rx,0,2,E1,0,0,0,0,0,0,0,,225,0,0,0,0,0,0,0,,
146479097,10,FALSE,Rx,0,6,DB,0,FE,C0,99,99,0,0,,219,0,254,192,153,153,0,0,,
146499102,11,FALSE,Rx,0,4,80,70,20,F8,0,0,0,0,,128,112,32,248,0,0,0,0,,
146514053,12,FALSE,Rx,0,6,0A,10,11,11,A8,1F,0,0,,10,16,17,17,168,31,0,0,,
146569117,1,FALSE,Rx,0,2,E1,0,0,0,0,0,0,0,,225,0,0,0,0,0,0,0,,
146579119,10,FALSE,Rx,0,6,DB,0,FE,C0,99,99,0,0,,219,0,254,192,153,153,0,0,,
146599123,11,FALSE,Rx,0,4,80,70,20,F8,0,0,0,0,,128,112,32,248,0,0,0,0,,
146609126,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
146614127,12,FALSE,Rx,0,6,0A,10,11,11,A8,20,0,0,,10,16,17,17,168,32,0,0,,
146629130,25,FALSE,Rx,0,8,52,0,F0,11,11,11,D4,FF,,82,0,240,17,17,17,212,255,,20992
146669139,1,FALSE,Rx,0,2,E1,0,0,0,0,0,0,0,,225,0,0,0,0,0,0,0,,
146679141,10,FALSE,Rx,0,6,DD,20,FE,C0,99,99,0,0,,221,32,254,192,153,153,0,0,,
146699145,11,FALSE,Rx,0,3,80,20,F8,0,0,0,0,0,,128,32,248,0,0,0,0,0,,
146714096,12,FALSE,Rx,0,6,0A,10,11,11,A8,1F,0,0,,10,16,17,17,168,31,0,0,,
146769160,1,FALSE,Rx,0,2,E1,0,0,0,0,0,0,0,,225,0,0,0,0,0,0,0,,
146779162,10,FALSE,Rx,0,6,E1,20,FE,C0,99,99,0,0,,225,32,254,192,153,153,0,0,,
146799167,11,FALSE,Rx,0,3,80,20,F8,0,0,0,0,0,,128,32,248,0,0,0,0,0,,
146809169,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
146814170,12,FALSE,Rx,0,6,0A,10,11,11,A8,20,0,0,,10,16,17,17,168,32,0,0,,
146829173,25,FALSE,Rx,0,8,52,0,F0,11,11,11,D4,FF,,82,0,240,17,17,17,212,255,,20992
146869182,1,FALSE,Rx,0,2,E1,0,0,0,0,0,0,0,,225,0,0,0,0,0,0,0,,
146879184,10,FALSE,Rx,0,6,E1,20,FE,C0,99,99,0,0,,225,32,254,192,153,153,0,0,,
146899188,11,FALSE,Rx,0,4,80,70,20,F8,0,0,0,0,,128,112,32,248,0,0,0,0,,
146914140,12,FALSE,Rx,0,6,0A,10,11,11,A8,20,0,0,,10,16,17,17,168,32,0,0,,
146969203,1,FALSE,Rx,0,2,E1,0,0,0,0,0,0,0,,225,0,0,0,0,0,0,0,,
146979206,10,FALSE,Rx,0,6,E1,20,FE,C0,99,99,0,0,,225,32,254,192,153,153,0,0,,
146999210,11,FALSE,Rx,0,3,80,20,F8,0,0,0,0,0,,128,32,248,0,0,0,0,0,,
147009212,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
147014213,12,FALSE,Rx,0,6,0A,10,11,11,A8,1F,0,0,,10,16,17,17,168,31,0,0,,
147029217,25,FALSE,Rx,0,8,52,0,F0,11,11,11,D4,FF,,82,0,240,17,17,17,212,255,,20992
147069225,1,FALSE,Rx,0,2,E1,0,0,0,0,0,0,0,,225,0,0,0,0,0,0,0,,
147079227,10,FALSE,Rx,0,6,E1,20,FE,C0,99,99,0,0,,225,32,254,192,153,153,0,0,,
147099232,11,FALSE,Rx,0,4,80,70,20,F8,0,0,0,0,,128,112,32,248,0,0,0,0,,
147114183,12,FALSE,Rx,0,6,0A,10,11,11,A8,20,0,0,,10,16,17,17,168,32,0,0,,
147169247,1,FALSE,Rx,0,2,E9,0,0,0,0,0,0,0,,233,0,0,0,0,0,0,0,,
147179249,10,FALSE,Rx,0,6,E1,20,FE,C0,99,99,0,0,,225,32,254,192,153,153,0,0,,
147199253,11,FALSE,Rx,0,4,80,70,20,F8,0,0,0,0,,128,112,32,248,0,0,0,0,,
147209256,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
147214257,12,FALSE,Rx,0,6,0A,10,11,11,A8,20,0,0,,10,16,17,17,168,32,0,0,,
147229260,25,FALSE,Rx,0,8,52,0,F0,11,11,11,D4,FF,,82,0,240,17,17,17,212,255,,20992
147269269,1,FALSE,Rx,0,2,E9,0,0,0,0,0,0,0,,233,0,0,0,0,0,0,0,,
147279271,10,FALSE,Rx,0,6,E9,20,FE,C0,99,99,0,0,,233,32,254,192,153,153,0,0,,
147299275,11,FALSE,Rx,0,4,80,70,20,F8,0,0,0,0,,128,112,32,248,0,0,0,0,,
147314226,12,FALSE,Rx,0,6,0A,10,11,11,A8,1F,0,0,,10,16,17,17,168,31,0,0,,
147369290,1,FALSE,Rx,0,2,E9,0,0,0,0,0,0,0,,233,0,0,0,0,0,0,0,,
147379292,10,FALSE,Rx,0,6,E9,20,FE,C0,99,99,0,0,,233,32,254,192,153,153,0,0,,
147399297,11,FALSE,Rx,0,3,80,20,F8,0,0,0,0,0,,128,32,248,0,0,0,0,0,,
147409299,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
147414300,12,FALSE,Rx,0,6,0A,10,11,11,A8,20,0,0,,10,16,17,17,168,32,0,0,,
147429303,25,FALSE,Rx,0,8,52,0,F0,11,11,11,D4,FF,,82,0,240,17,17,17,212,255,,20992
147469312,1,FALSE,Rx,0,2,E9,0,0,0,0,0,0,0,,233,0,0,0,0,0,0,0,,
147479314,10,FALSE,Rx,0,6,E9,20,FE,C0,99,99,0,0,,233,32,254,192,153,153,0,0,,
147499318,11,FALSE,Rx,0,4,80,70,20,F8,0,0,0,0,,128,112,32,248,0,0,0,0,,
147514270,12,FALSE,Rx,0,6,0A,10,11,11,A8,20,0,0,,10,16,17,17,168,32,0,0,,
147569334,1,FALSE,Rx,0,2,E9,0,0,0,0,0,0,0,,233,0,0,0,0,0,0,0,,
147579336,10,FALSE,Rx,0,6,E9,20,FE,C0,99,99,0,0,,233,32,254,192,153,153,0,0,,
147599340,11,FALSE,Rx,0,4,80,73,20,F8,0,0,0,0,,128,115,32,248,0,0,0,0,,
147609342,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
147614343,12,FALSE,Rx,0,6,0A,10,11,11,A8,1F,0,0,,10,16,17,17,168,31,0,0,,
147629347,25,FALSE,Rx,0,8,52,0,F0,11,11,11,D4,FF,,82,0,240,17,17,17,212,255,,20992
147669355,1,FALSE,Rx,0,2,E9,0,0,0,0,0,0,0,,233,0,0,0,0,0,0,0,,
147679358,10,FALSE,Rx,0,6,E9,20,FE,C0,99,99,0,0,,233,32,254,192,153,153,0,0,,
147699362,11,FALSE,Rx,0,4,80,6B,20,F8,0,0,0,0,,128,107,32,248,0,0,0,0,,
147714313,12,FALSE,Rx,0,6,0A,10,11,11,A8,20,0,0,,10,16,17,17,168,32,0,0,,
147769377,1,FALSE,Rx,0,2,E9,0,0,0,0,0,0,0,,233,0,0,0,0,0,0,0,,
147779379,10,FALSE,Rx,0,6,E9,20,FE,C0,99,99,0,0,,233,32,254,192,153,153,0,0,,
147799384,11,FALSE,Rx,0,3,80,20,F8,0,0,0,0,0,,128,32,248,0,0,0,0,0,,
147809386,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
147814387,12,FALSE,Rx,0,6,0A,10,11,11,A8,1F,0,0,,10,16,17,17,168,31,0,0,,
147829390,25,FALSE,Rx,0,8,52,0,F0,11,11,11,D4,FF,,82,0,240,17,17,17,212,255,,20992
147869399,1,FALSE,Rx,0,2,E9,0,0,0,0,0,0,0,,233,0,0,0,0,0,0,0,,
147879401,10,FALSE,Rx,0,6,E9,20,FE,C0,99,99,0,0,,233,32,254,192,153,153,0,0,,
147899405,11,FALSE,Rx,0,3,80,20,F8,0,0,0,0,0,,128,32,248,0,0,0,0,0,,
147914356,12,FALSE,Rx,0,6,0A,10,11,11,A8,1F,0,0,,10,16,17,17,168,31,0,0,,
147969420,1,FALSE,Rx,0,2,E9,0,0,0,0,0,0,0,,233,0,0,0,0,0,0,0,,
147979423,10,FALSE,Rx,0,6,E9,20,FE,C0,99,99,0,0,,233,32,254,192,153,153,0,0,,
147999427,11,FALSE,Rx,0,4,80,70,20,F8,0,0,0,0,,128,112,32,248,0,0,0,0,,
148009429,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
148014430,12,FALSE,Rx,0,6,0A,10,11,11,A8,20,0,0,,10,16,17,17,168,32,0,0,,
148029433,25,FALSE,Rx,0,8,52,0,F0,11,11,11,D4,FF,,82,0,240,17,17,17,212,255,,20992
148069442,1,FALSE,Rx,0,2,E9,0,0,0,0,0,0,0,,233,0,0,0,0,0,0,0,,
148079444,10,FALSE,Rx,0,6,E9,20,FE,C0,99,99,0,0,,233,32,254,192,153,153,0,0,,
148099449,11,FALSE,Rx,0,3,80,21,F8,0,0,0,0,0,,128,33,248,0,0,0,0,0,,
148114400,12,FALSE,Rx,0,6,0A,10,11,11,A8,20,0,0,,10,16,17,17,168,32,0,0,,
148169464,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
148179466,10,FALSE,Rx,0,6,E9,20,FE,C0,99,99,0,0,,233,32,254,192,153,153,0,0,,
148199470,11,FALSE,Rx,0,4,80,70,21,F8,0,0,0,0,,128,112,33,248,0,0,0,0,,
148209472,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
148214473,12,FALSE,Rx,0,6,0A,10,11,11,A8,20,0,0,,10,16,17,17,168,32,0,0,,
148229477,25,FALSE,Rx,0,8,52,0,F0,11,11,11,D4,FF,,82,0,240,17,17,17,212,255,,20992
148269485,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
148279488,10,FALSE,Rx,0,6,E9,20,FE,C0,99,99,0,0,,233,32,254,192,153,153,0,0,,
148299492,11,FALSE,Rx,0,3,80,21,F8,0,0,0,0,0,,128,33,248,0,0,0,0,0,,
148314443,12,FALSE,Rx,0,6,0A,10,11,11,A8,21,0,0,,10,16,17,17,168,33,0,0,,
148369507,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
148379509,10,FALSE,Rx,0,6,E9,20,FE,C0,99,99,0,0,,233,32,254,192,153,153,0,0,,
148399514,11,FALSE,Rx,0,4,80,70,21,F8,0,0,0,0,,128,112,33,248,0,0,0,0,,
148409516,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
148414517,12,FALSE,Rx,0,6,0A,10,11,11,A8,21,0,0,,10,16,17,17,168,33,0,0,,
148429520,25,FALSE,Rx,0,8,52,0,F0,11,11,11,D4,FF,,82,0,240,17,17,17,212,255,,20992
148469529,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
148479531,10,FALSE,Rx,0,6,E9,20,FE,C0,99,99,0,0,,233,32,254,192,153,153,0,0,,
148499535,11,FALSE,Rx,0,3,80,21,F8,0,0,0,0,0,,128,33,248,0,0,0,0,0,,
148514486,12,FALSE,Rx,0,6,0A,10,11,11,A8,20,0,0,,10,16,17,17,168,32,0,0,,
148569550,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
148579553,10,FALSE,Rx,0,6,E9,20,FE,C0,99,99,0,0,,233,32,254,192,153,153,0,0,,
148599557,11,FALSE,Rx,0,4,80,70,21,F8,0,0,0,0,,128,112,33,248,0,0,0,0,,
148609559,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
148614560,12,FALSE,Rx,0,6,0A,10,11,11,A8,20,0,0,,10,16,17,17,168,32,0,0,,
148629563,25,FALSE,Rx,0,8,52,0,F0,11,11,11,D4,FF,,82,0,240,17,17,17,212,255,,20992
148669572,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
148679574,10,FALSE,Rx,0,6,EB,20,FE,C0,99,99,0,0,,235,32,254,192,153,153,0,0,,
148699579,11,FALSE,Rx,0,4,80,70,21,F8,0,0,0,0,,128,112,33,248,0,0,0,0,,
148714582,12,FALSE,Rx,0,6,0A,10,11,11,A8,21,0,0,,10,16,17,17,168,33,0,0,,
148769594,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
148779596,10,FALSE,Rx,0,6,ED,20,FE,C0,99,99,0,0,,237,32,254,192,153,153,0,0,,
148799600,11,FALSE,Rx,0,4,80,70,21,F8,0,0,0,0,,128,112,33,248,0,0,0,0,,
148809603,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
148814604,12,FALSE,Rx,0,6,0A,10,11,11,A8,21,0,0,,10,16,17,17,168,33,0,0,,
148829607,25,FALSE,Rx,0,8,52,0,F0,11,11,11,D4,FF,,82,0,240,17,17,17,212,255,,20992
148869616,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
148879618,10,FALSE,Rx,0,6,ED,20,FE,C0,99,99,0,0,,237,32,254,192,153,153,0,0,,
148899622,11,FALSE,Rx,0,3,80,21,F8,0,0,0,0,0,,128,33,248,0,0,0,0,0,,
148914625,12,FALSE,Rx,0,6,0A,10,11,11,A8,20,0,0,,10,16,17,17,168,32,0,0,,
148969637,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
148979639,10,FALSE,Rx,0,6,ED,20,FE,C0,99,99,0,0,,237,32,254,192,153,153,0,0,,
148999644,11,FALSE,Rx,0,4,80,70,21,F8,0,0,0,0,,128,112,33,248,0,0,0,0,,
149009646,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
149014647,12,FALSE,Rx,0,6,0A,10,11,11,A8,20,0,0,,10,16,17,17,168,32,0,0,,
149029650,25,FALSE,Rx,0,8,52,0,F0,11,11,11,D4,FF,,82,0,240,17,17,17,212,255,,20992
149069659,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
149079661,10,FALSE,Rx,0,6,ED,20,FE,C0,99,99,0,0,,237,32,254,192,153,153,0,0,,
149099665,11,FALSE,Rx,0,4,80,70,22,F8,0,0,0,0,,128,112,34,248,0,0,0,0,,
149114669,12,FALSE,Rx,0,6,0A,10,11,11,A8,21,0,0,,10,16,17,17,168,33,0,0,,
149169681,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
149179683,10,FALSE,Rx,0,6,ED,20,FE,C0,99,99,0,0,,237,32,254,192,153,153,0,0,,
149199687,11,FALSE,Rx,0,4,80,70,22,F8,0,0,0,0,,128,112,34,248,0,0,0,0,,
149209689,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
149214690,12,FALSE,Rx,0,6,0A,10,11,11,A8,21,0,0,,10,16,17,17,168,33,0,0,,
149229693,25,FALSE,Rx,0,8,51,0,F0,11,11,11,D4,FF,,81,0,240,17,17,17,212,255,,20736
149269702,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
149279704,10,FALSE,Rx,0,6,ED,20,FE,C0,99,99,0,0,,237,32,254,192,153,153,0,0,,
149299709,11,FALSE,Rx,0,3,80,22,F8,0,0,0,0,0,,128,34,248,0,0,0,0,0,,
149314712,12,FALSE,Rx,0,6,0A,10,11,11,A8,22,0,0,,10,16,17,17,168,34,0,0,,
149369724,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
149379726,10,FALSE,Rx,0,6,ED,20,FE,C0,99,99,0,0,,237,32,254,192,153,153,0,0,,
149399730,11,FALSE,Rx,0,3,80,22,F8,0,0,0,0,0,,128,34,248,0,0,0,0,0,,
149409733,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
149414734,12,FALSE,Rx,0,6,0B,10,11,11,A8,21,0,0,,11,16,17,17,168,33,0,0,,
149429737,25,FALSE,Rx,0,8,51,0,F0,11,11,11,D4,FF,,81,0,240,17,17,17,212,255,,20736
149469746,1,FALSE,Rx,0,2,F2,0,0,0,0,0,0,0,,242,0,0,0,0,0,0,0,,
149479748,10,FALSE,Rx,0,6,ED,20,FE,C0,99,99,0,0,,237,32,254,192,153,153,0,0,,
149499752,11,FALSE,Rx,0,3,80,22,F8,0,0,0,0,0,,128,34,248,0,0,0,0,0,,
149514755,12,FALSE,Rx,0,6,0B,10,11,11,A8,21,0,0,,11,16,17,17,168,33,0,0,,
149569767,1,FALSE,Rx,0,2,F2,0,0,0,0,0,0,0,,242,0,0,0,0,0,0,0,,
149579769,10,FALSE,Rx,0,6,ED,20,FE,C0,99,99,0,0,,237,32,254,192,153,153,0,0,,
149599774,11,FALSE,Rx,0,4,80,6B,22,F8,0,0,0,0,,128,107,34,248,0,0,0,0,,
149609776,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
149614777,12,FALSE,Rx,0,6,0B,10,11,11,A8,21,0,0,,11,16,17,17,168,33,0,0,,
149629780,25,FALSE,Rx,0,8,51,0,F0,11,11,11,D4,FF,,81,0,240,17,17,17,212,255,,20736
149669789,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
149679791,10,FALSE,Rx,0,6,ED,20,FE,C0,99,99,0,0,,237,32,254,192,153,153,0,0,,
149699795,11,FALSE,Rx,0,3,80,22,F8,0,0,0,0,0,,128,34,248,0,0,0,0,0,,
149714799,12,FALSE,Rx,0,6,0B,10,11,11,A8,22,0,0,,11,16,17,17,168,34,0,0,,
149769811,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
149779813,10,FALSE,Rx,0,6,ED,20,FE,C0,99,99,0,0,,237,32,254,192,153,153,0,0,,
149799817,11,FALSE,Rx,0,3,80,22,F8,0,0,0,0,0,,128,34,248,0,0,0,0,0,,
149809819,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
149814820,12,FALSE,Rx,0,6,0B,10,11,11,A8,22,0,0,,11,16,17,17,168,34,0,0,,
149829824,25,FALSE,Rx,0,8,51,0,F0,11,11,11,D4,FF,,81,0,240,17,17,17,212,255,,20736
149869832,1,FALSE,Rx,0,2,F2,0,0,0,0,0,0,0,,242,0,0,0,0,0,0,0,,
149879835,10,FALSE,Rx,0,6,ED,20,FE,C0,99,99,0,0,,237,32,254,192,153,153,0,0,,
149899839,11,FALSE,Rx,0,3,80,22,F8,0,0,0,0,0,,128,34,248,0,0,0,0,0,,
149914842,12,FALSE,Rx,0,6,0B,10,11,11,A8,22,0,0,,11,16,17,17,168,34,0,0,,
149969854,1,FALSE,Rx,0,2,F2,0,0,0,0,0,0,0,,242,0,0,0,0,0,0,0,,
149979856,10,FALSE,Rx,0,6,EF,20,FE,C0,99,99,0,0,,239,32,254,192,153,153,0,0,,
149999861,11,FALSE,Rx,0,4,80,6B,22,F8,0,0,0,0,,128,107,34,248,0,0,0,0,,
150009863,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
150014864,12,FALSE,Rx,0,6,0B,10,11,11,A8,21,0,0,,11,16,17,17,168,33,0,0,,
150029867,25,FALSE,Rx,0,8,51,0,F0,11,11,11,D4,FF,,81,0,240,17,17,17,212,255,,20736
150069876,1,FALSE,Rx,0,2,F2,0,0,0,0,0,0,0,,242,0,0,0,0,0,0,0,,
150079878,10,FALSE,Rx,0,6,F2,20,FE,C0,99,99,0,0,,242,32,254,192,153,153,0,0,,
150099882,11,FALSE,Rx,0,4,80,70,23,F8,0,0,0,0,,128,112,35,248,0,0,0,0,,
150114885,12,FALSE,Rx,0,6,0A,10,11,11,A8,21,0,0,,10,16,17,17,168,33,0,0,,
150169897,1,FALSE,Rx,0,2,F2,0,0,0,0,0,0,0,,242,0,0,0,0,0,0,0,,
150179900,10,FALSE,Rx,0,6,F2,20,FE,C0,99,99,0,0,,242,32,254,192,153,153,0,0,,
150199904,11,FALSE,Rx,0,3,80,23,F8,0,0,0,0,0,,128,35,248,0,0,0,0,0,,
150209906,4,FALSE,Rx,0,2,80,FE,0,0,0,0,0,0,,128,254,0,0,0,0,0,0,,
150214907,12,FALSE,Rx,0,6,0B,10,11,11,A8,22,0,0,,11,16,17,17,168,34,0,0,,
150229910,25,FALSE,Rx,0,8,51,0,F0,11,11,11,D4,FF,,81,0,240,17,17,17,212,255,,20736
