"Time Stamp",ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
59442315,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
59452317,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
59472321,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
59482323,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
59487324,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
59502327,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
59542336,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
59552338,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
59572342,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
59587345,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
59642356,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
59652358,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
59672363,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
59682365,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
59687366,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
59702369,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
59742377,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
59752379,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
59772383,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
59787386,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
59842398,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
59852400,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
59872404,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
59882406,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
59887407,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
59902410,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
59942418,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
59952420,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
59972425,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
59987428,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
60042439,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
60052441,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
60072445,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
60082447,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
60087448,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
60102452,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
60142460,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
60152462,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
60172466,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
60187469,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
60242481,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
60252483,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
60272487,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
60282489,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
60287490,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
60302493,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
60342501,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
60352503,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
60372507,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
60387511,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
60442522,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
60452524,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
60472528,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
60482530,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
60487531,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
60502534,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
60542543,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
60552545,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
60572549,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
60587552,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
60642563,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
60652565,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
60672570,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
60682572,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
60687573,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
60702576,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
60742584,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
60752586,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
60772590,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
60787593,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
60842605,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
60852607,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
60872611,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
60882613,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
60887614,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
60902617,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
60942625,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
60952628,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
60972632,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
60987635,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
61042646,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
61052648,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
61072652,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
61082654,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
61087656,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
61102659,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
61142667,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
61152669,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
61172673,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
61187676,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
61242688,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
61252690,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
61272694,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
61282696,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
61287697,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
61302700,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
61342708,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
61352710,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
61372715,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
61387718,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
61442729,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
61452731,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
61472735,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
61482737,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
61487738,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
61502741,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
61542750,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
61552752,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
61572756,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
61587759,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
61642770,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
61652773,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
61672777,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
61682779,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
61687780,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
61702783,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
61742791,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
61752793,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
61772797,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
61787801,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
61842812,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
61852814,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
61872818,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
61882820,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
61887821,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
61902824,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
61942833,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
61952835,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
61972839,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
61987842,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
62042853,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
62052855,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
62072860,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
62082862,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
62087863,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
62102866,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
62142874,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
62152876,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
62172880,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
62187883,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
62242895,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
62252897,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
62272901,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
62282903,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
62287904,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
62302907,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
62342916,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
62352918,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
62372922,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
62387925,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
62442936,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
62452938,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
62472942,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
62482945,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
62487946,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
62502949,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
62542957,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
62552959,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
62572963,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
62587966,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
62642978,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
62652980,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
62672984,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
62682986,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
62687987,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
62702990,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
62742998,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
62753000,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
62773005,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
62788008,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
62843019,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
62853021,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
62873025,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
62883027,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
62888028,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
62903032,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
62943040,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
62953042,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
62973046,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
62988049,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
63043061,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
63053063,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
63073067,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
63083069,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
63088070,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
63103073,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
63143081,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
63153083,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
63173088,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
63188091,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
63243102,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
63253104,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
63273108,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
63283110,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
63288111,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
63303114,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
63343123,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
63353125,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
63373129,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
63388132,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
63443143,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
63453146,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
63473150,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
63483152,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
63488153,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
63503156,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
63543164,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
63553166,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
63573170,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
63588174,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
63643185,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
63653187,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
63673191,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
63683193,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
63688194,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
63703197,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
63743206,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
63753208,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
63773212,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
63788215,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
63843226,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
63853228,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
63873233,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
63883235,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
63888236,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
63903239,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
63943247,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
63953249,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
63973253,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
63988256,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
64043268,00000001,false,Rx,0,2,5E,01,00,00,00,00,00,00
64053270,00000010,false,Rx,0,6,5E,21,FE,80,99,99,00,00
64073274,00000011,false,Rx,0,4,00,00,00,F8,00,00,00,00
64083276,00000004,false,Rx,0,2,80,FE,00,00,00,00,00,00
64088277,00000012,false,Rx,0,6,01,14,1D,11,04,00,00,00
64103280,00000025,false,Rx,0,8,3A,00,F2,11,11,D1,80,FF
